epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8469923138618469,9.999999747378752e-05,0.37320104241371155,0.8543689250946045,0.37699633836746216
11,0.911586582660675,9.999999747378752e-05,0.2294255644083023,0.8737863898277283,0.45774218440055847
12,0.9269277453422546,9.999999747378752e-05,0.17081280052661896,0.8867313861846924,0.274921715259552
13,0.941461443901062,9.999999747378752e-05,0.1402866393327713,0.8576051592826843,0.42738062143325806
14,0.9628583192825317,9.999999747378752e-05,0.10982024669647217,0.8834951519966125,0.425983726978302
15,0.9563988447189331,9.999999747378752e-05,0.11409617960453033,0.8834951519966125,0.376913458108902
16,0.9737585783004761,4.999999873689376e-05,0.065787672996521,0.9061488509178162,0.30073800683021545
17,0.9786031246185303,4.999999873689376e-05,0.05766024813055992,0.9482200741767883,0.17073805630207062
18,0.9794105887413025,4.999999873689376e-05,0.05344900116324425,0.9158576130867004,0.22235757112503052
19,0.9830440282821655,4.999999873689376e-05,0.03964990749955177,0.9320388436317444,0.21671780943870544
20,0.9830440282821655,4.999999873689376e-05,0.04402008652687073,0.9061488509178162,0.3276907205581665
21,0.9882922768592834,2.499999936844688e-05,0.027761584147810936,0.9320388436317444,0.2614189088344574
22,0.9907145500183105,2.499999936844688e-05,0.023558804765343666,0.9320388436317444,0.2992222309112549
23,0.9931368827819824,2.499999936844688e-05,0.021423617377877235,0.9482200741767883,0.22288523614406586
