epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.8179249167442322,9.999999747378752e-05,0.44755521416664124,0.8155339956283569,0.44094118475914
11,0.9071457386016846,9.999999747378752e-05,0.235573872923851,0.8511326909065247,0.4416080117225647
12,0.9354057312011719,9.999999747378752e-05,0.16182933747768402,0.8576051592826843,0.4098842442035675
13,0.9471134543418884,9.999999747378752e-05,0.1393652856349945,0.9029126167297363,0.32614007592201233
14,0.9463059902191162,9.999999747378752e-05,0.13127847015857697,0.893203854560852,0.5919984579086304
15,0.9612434506416321,9.999999747378752e-05,0.0972539559006691,0.9352750778198242,0.2802816927433014
16,0.9656842947006226,9.999999747378752e-05,0.08597136288881302,0.9126213788986206,0.3620038628578186
17,0.9741622805595398,9.999999747378752e-05,0.06942661851644516,0.9223300814628601,0.1861734241247177
18,0.9737585783004761,9.999999747378752e-05,0.0693105012178421,0.9320388436317444,0.14678525924682617
19,0.9459022879600525,9.999999747378752e-05,0.14656172692775726,0.8996763825416565,0.26624393463134766
20,0.9729511737823486,9.999999747378752e-05,0.06879183650016785,0.8964401483535767,0.2150205820798874
21,0.9773920178413391,9.999999747378752e-05,0.06220182403922081,0.8899676203727722,0.5367058515548706
22,0.983851432800293,4.999999873689376e-05,0.039958029985427856,0.938511312007904,0.20370706915855408
23,0.9866774082183838,4.999999873689376e-05,0.031413137912750244,0.9255663156509399,0.3359050452709198
24,0.9850625991821289,4.999999873689376e-05,0.030741315335035324,0.9417475461959839,0.25331395864486694
